UserId;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;Education;Occupation;HouseOwnerFlag;TotalChildren;NumberChildrenAtHome;NumberCarsOwned;DateFirstPurchase;CommuteDistance
carlos40;Carlos;Mitchell;1963-11-11;M;M;80000,00;Graduate Degree;Skilled Manual;1;5;0;0;2013-11-10;1-2 Miles
madeline1;Madeline;Edwards;1964-06-13;M;F;80000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-11-08;1-2 Miles
samantha18;Samantha;Garcia;1969-04-04;S;F;80000,00;Graduate Degree;Skilled Manual;1;4;0;0;2014-01-17;1-2 Miles
natalie87;Natalie;Rodriguez;1963-09-05;S;F;80000,00;Graduate Degree;Skilled Manual;0;4;0;0;2013-12-07;0-1 Miles
anthony15;Anthony;Miller;1969-07-03;S;M;80000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-10-05;1-2 Miles
bruce30;Bruce;Alonso;1964-12-21;M;M;40000,00;Partial College;Clerical;1;2;0;1;2014-01-12;0-1 Miles
haley28;Haley;Long;1965-04-09;M;F;40000,00;Partial College;Clerical;1;2;0;1;2013-05-18;0-1 Miles
carly9;Carly;Sharma;1965-04-06;M;F;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2014-01-09;1-2 Miles
seth80;Seth;Ramirez;1965-04-02;M;M;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-12-27;1-2 Miles
maria41;Maria;Russell;1970-08-04;M;F;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-02-16;0-1 Miles
michael44;Michael;White;1964-07-22;M;M;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-07-19;1-2 Miles
kayla21;Kayla;Lee;1965-04-09;M;F;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-09-19;1-2 Miles
alan13;Alan;Ye;1975-10-31;M;M;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-09-10;0-1 Miles
amanda46;Amanda;Collins;1970-03-13;M;F;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2013-11-23;1-2 Miles
eduardo22;Eduardo;Walker;1964-08-20;M;M;60000,00;Graduate Degree;Skilled Manual;1;4;0;0;2014-01-23;1-2 Miles
isabella64;Isabella;Taylor;1977-08-20;S;F;50000,00;Graduate Degree;Skilled Manual;1;0;0;0;2013-09-05;1-2 Miles
marcus40;Marcus;Perez;1978-05-20;M;M;50000,00;Graduate Degree;Skilled Manual;1;0;0;0;2013-10-17;0-1 Miles
bridget14;Bridget;Pal;1979-01-31;M;F;40000,00;Graduate Degree;Skilled Manual;1;0;0;0;2013-09-18;1-2 Miles
sara34;Sara;Gonzalez;1979-01-13;S;F;40000,00;Graduate Degree;Skilled Manual;1;1;0;0;2014-01-13;1-2 Miles
miguel1;Miguel;Williams;1979-01-12;M;M;40000,00;Graduate Degree;Skilled Manual;0;1;0;0;2013-04-12;0-1 Miles
kayla14;Kayla;Harrison;1978-12-04;M;F;40000,00;Graduate Degree;Skilled Manual;1;1;0;0;2013-07-20;1-2 Miles
ryan13;Ryan;Patterson;1978-08-05;M;M;40000,00;Graduate Degree;Skilled Manual;1;1;0;0;2013-06-01;1-2 Miles
hailey8;Hailey;Rivera;1976-12-31;M;F;60000,00;Graduate Degree;Skilled Manual;1;1;0;0;2013-09-29;1-2 Miles
gary10;Gary;Martin;1976-04-02;S;M;10000,00;Graduate Degree;Manual;1;0;0;0;2013-08-24;0-1 Miles
brenda15;Brenda;Rana;1967-08-08;M;F;10000,00;Graduate Degree;Manual;1;1;0;0;2013-11-01;0-1 Miles
emmanuel12;Emmanuel;Subram;1967-11-15;S;M;10000,00;Graduate Degree;Manual;1;1;0;0;2013-07-09;0-1 Miles
claudia15;Claudia;Guo;1967-02-13;S;F;10000,00;Bachelors;Manual;1;1;0;0;2013-06-14;0-1 Miles
dawn22;Dawn;Hu;1964-02-19;M;F;10000,00;Bachelors;Manual;1;1;0;0;2013-06-09;0-1 Miles
mathew3;Mathew;Munoz;1964-03-03;M;M;10000,00;Bachelors;Manual;1;1;0;0;2013-07-09;0-1 Miles
peter19;Peter;Raje;1964-02-21;M;M;20000,00;Graduate Degree;Clerical;1;1;0;0;2014-01-03;0-1 Miles
connor3;Connor;Jenkins;1963-05-16;M;M;10000,00;Bachelors;Manual;1;1;0;0;2013-11-14;0-1 Miles
ronald4;Ronald;Chandra;1963-05-24;S;M;10000,00;Partial College;Manual;1;1;0;0;2013-06-20;0-1 Miles
jon22;Jon;Li;1962-08-24;S;M;10000,00;Partial College;Manual;1;2;0;0;2013-06-10;0-1 Miles
nicole20;Nicole;Rodriguez;1961-08-15;S;F;10000,00;Partial College;Manual;1;2;0;0;2013-09-13;0-1 Miles
katelyn12;Katelyn;Torres;1961-05-10;M;F;10000,00;Partial College;Manual;1;2;0;0;2013-07-23;0-1 Miles
brandon40;Brandon;Williams;1961-03-11;M;M;10000,00;Partial College;Manual;1;2;0;0;2013-09-20;0-1 Miles
james69;James;Lopez;1971-08-22;M;M;10000,00;Partial College;Manual;1;2;0;0;2013-07-07;0-1 Miles
jordan13;Jordan;Foster;1960-12-30;M;M;10000,00;Partial College;Manual;1;2;0;1;2012-02-27;0-1 Miles
julie16;Julie;Jai;1971-11-11;M;F;10000,00;Partial College;Manual;1;2;0;1;2012-06-07;0-1 Miles
benjamin44;Benjamin;Anderson;1959-11-10;M;M;10000,00;Partial College;Manual;1;2;0;1;2013-08-27;2-5 Miles
brittney17;Brittney;He;1947-06-22;M;F;10000,00;Partial College;Manual;1;2;0;1;2013-08-30;0-1 Miles
calvin10;Calvin;Shan;1948-01-15;S;M;40000,00;Graduate Degree;Clerical;1;1;0;0;2012-03-03;0-1 Miles
preston8;Preston;Prasad;1985-08-16;S;M;10000,00;Partial College;Manual;0;0;0;1;2011-12-08;0-1 Miles
michael22;Michael;Rothkugel;1984-10-09;M;M;10000,00;Partial College;Manual;1;0;0;1;2014-01-13;2-5 Miles
margaret17;Margaret;Lu;1984-09-28;S;F;10000,00;Partial College;Manual;1;0;0;1;2011-12-17;1-2 Miles
tracy12;Tracy;Andersen;1984-08-04;S;F;10000,00;Partial College;Manual;1;0;0;1;2011-12-19;2-5 Miles
connor0;Connor;Ross;1986-01-09;M;M;20000,00;Bachelors;Clerical;1;0;0;0;2011-12-18;0-1 Miles
geoffrey17;Geoffrey;Rodriguez;1983-10-05;S;M;10000,00;Partial College;Manual;0;0;0;1;2011-12-06;0-1 Miles
rachel56;Rachel;Powell;1983-01-10;S;F;10000,00;High School;Manual;0;0;0;2;2011-12-27;0-1 Miles
raymond9;Raymond;Madan;1984-08-20;S;M;20000,00;Bachelors;Clerical;1;0;0;0;2011-12-02;0-1 Miles
kathleen20;Kathleen;Rubio;1984-12-11;M;F;20000,00;Bachelors;Clerical;1;0;0;0;2011-11-30;0-1 Miles
hany0;Hany;Morcos;1984-02-22;M;M;20000,00;Bachelors;Clerical;1;0;0;0;2011-12-09;0-1 Miles
shannon24;Shannon;Ruiz;1983-01-31;S;M;20000,00;Partial College;Manual;0;0;0;0;2011-12-20;0-1 Miles
troy19;Troy;Martinez;1982-10-26;M;M;20000,00;Partial College;Manual;1;0;0;0;2011-12-28;0-1 Miles
derek5;Derek;Xu;1948-11-06;S;M;30000,00;Bachelors;Clerical;1;1;0;0;2012-03-12;0-1 Miles
pamela4;Pamela;Kapoor;1949-06-02;M;F;40000,00;Graduate Degree;Clerical;1;1;0;0;2012-03-29;0-1 Miles
jillian13;Jillian;Raman;1972-05-08;S;F;20000,00;Partial College;Manual;0;1;1;0;2013-07-31;0-1 Miles
jillian21;Jillian;Perez;1967-03-06;S;F;20000,00;Partial College;Manual;0;1;1;0;2013-07-28;1-2 Miles
jaclyn34;Jaclyn;Shan;1966-08-17;M;F;30000,00;Graduate Degree;Clerical;1;4;0;0;2012-06-05;0-1 Miles
andy7;Andy;Diaz;1967-05-15;M;M;30000,00;Graduate Degree;Clerical;1;4;0;0;2012-06-22;0-1 Miles
whitney16;Whitney;Martinez;1966-07-19;M;F;30000,00;Graduate Degree;Clerical;1;4;0;0;2012-05-30;0-1 Miles
drew5;Drew;Xu;1972-06-02;M;M;30000,00;Graduate Degree;Clerical;1;4;0;0;2012-06-13;0-1 Miles
kelvin1;Kelvin;Tang;1972-05-05;S;M;30000,00;Graduate Degree;Clerical;1;3;0;0;2012-03-03;0-1 Miles
douglas9;Douglas;Sai;1965-11-08;S;M;20000,00;Partial College;Manual;0;1;1;0;2012-06-12;0-1 Miles
brenda5;Brenda;Kapoor;1966-01-24;S;F;30000,00;Graduate Degree;Clerical;1;3;0;0;2012-03-13;0-1 Miles
ruben34;Ruben;Gutierrez;1964-12-11;M;M;20000,00;Partial College;Manual;1;2;0;1;2012-07-17;2-5 Miles
stanley2;Stanley;Chandra;1976-03-18;M;M;20000,00;Partial College;Manual;1;2;0;1;2012-07-20;2-5 Miles
jimmy25;Jimmy;Rubio;1965-02-28;M;M;20000,00;Partial College;Manual;1;2;0;1;2012-03-24;0-1 Miles
chloe37;Chloe;Jones;1964-10-14;S;F;30000,00;Graduate Degree;Clerical;1;3;0;0;2012-04-14;0-1 Miles
courtney17;Courtney;Lopez;1964-10-11;S;F;30000,00;Graduate Degree;Clerical;1;3;0;0;2012-03-31;0-1 Miles
alison2;Alison;Xie;1963-08-06;S;F;20000,00;Partial College;Manual;1;2;0;1;2013-08-24;2-5 Miles
jésus7;Jésus;Alonso;1975-05-01;S;M;30000,00;Graduate Degree;Clerical;1;1;0;0;2012-07-14;0-1 Miles
tyrone6;Tyrone;Moreno;1966-04-03;S;M;30000,00;Bachelors;Clerical;1;3;0;0;2012-07-22;0-1 Miles
jose25;Jose;Shan;1965-09-02;M;M;30000,00;Bachelors;Clerical;1;3;0;0;2012-08-08;0-1 Miles
nicolas10;Nicolas;Pal;1981-03-16;M;M;30000,00;Bachelors;Clerical;1;3;0;0;2013-08-16;0-1 Miles
barry5;Barry;Malhotra;1970-05-17;M;M;30000,00;Bachelors;Clerical;1;3;0;0;2012-08-02;0-1 Miles
lee6;Lee;Alonso;1964-09-23;M;M;30000,00;Bachelors;Clerical;1;0;0;0;2013-08-27;0-1 Miles
kyle44;Kyle;Young;1964-08-04;M;M;30000,00;Bachelors;Clerical;1;0;0;0;2012-08-27;0-1 Miles
vincent4;Vincent;Liu;1963-12-15;M;M;30000,00;Bachelors;Clerical;1;1;0;0;2012-04-18;0-1 Miles
faith12;Faith;Washington;1981-01-20;S;F;20000,00;Partial College;Manual;1;0;0;1;2013-10-03;2-5 Miles
lance10;Lance;Navarro;1981-09-10;M;M;20000,00;Partial College;Manual;0;0;0;1;2012-04-10;1-2 Miles
frank28;Frank;Sanz;1981-05-03;S;M;20000,00;Partial College;Manual;0;0;0;1;2012-04-18;2-5 Miles
yolanda13;Yolanda;Raje;1981-07-02;M;F;30000,00;Bachelors;Clerical;1;0;0;0;2012-05-25;0-1 Miles
jarrod11;Jarrod;Rana;1981-10-04;M;M;30000,00;Bachelors;Clerical;0;0;0;0;2013-08-18;0-1 Miles
kara19;Kara;Raji;1974-08-02;S;F;10000,00;High School;Manual;1;2;2;0;2012-09-15;0-1 Miles
abigail29;Abigail;Ross;1981-03-02;M;F;30000,00;Bachelors;Clerical;1;0;0;0;2013-08-04;0-1 Miles
tiffany21;Tiffany;Hu;1975-01-07;S;F;20000,00;Partial College;Manual;0;0;0;1;2012-05-24;2-5 Miles
jerry21;Jerry;Becker;1975-04-18;S;M;20000,00;Partial College;Manual;0;0;0;1;2013-09-11;2-5 Miles
damien17;Damien;Stone;1974-10-29;M;M;30000,00;Bachelors;Clerical;1;0;0;0;2013-08-30;0-1 Miles
roy29;Roy;Romero;1980-09-03;S;M;30000,00;Bachelors;Clerical;0;0;0;0;2012-05-02;1-2 Miles
preston15;Preston;Lopez;1974-09-19;S;M;40000,00;Graduate Degree;Clerical;1;0;0;0;2012-09-06;0-1 Miles
nicolas15;Nicolas;Nara;1975-01-15;M;M;40000,00;Graduate Degree;Clerical;1;0;0;0;2012-09-24;0-1 Miles
marshall25;Marshall;Sutton;1980-10-08;M;M;40000,00;Graduate Degree;Clerical;1;0;0;0;2012-05-16;0-1 Miles
erica12;Erica;Xu;1975-02-11;M;F;40000,00;Graduate Degree;Clerical;1;0;0;0;2012-05-27;0-1 Miles
grace37;Grace;Howard;1974-09-24;M;F;50000,00;Graduate Degree;Skilled Manual;1;0;0;0;2012-05-26;0-1 Miles
luis2;Luis;Ross;1928-03-19;M;M;20000,00;Partial College;Manual;1;2;0;1;2013-08-01;2-5 Miles
david76;David;Jones;1927-12-01;M;M;130000,00;Bachelors;Professional;1;0;0;0;2012-06-07;0-1 Miles
noah57;Noah;Johnson;1957-10-20;M;M;10000,00;Partial College;Manual;0;3;0;2;2013-10-01;0-1 Miles
misty12;Misty;Shan;1957-03-09;M;F;10000,00;High School;Manual;0;4;0;2;2013-04-04;0-1 Miles
david80;David;Martinez;1979-12-23;S;M;10000,00;High School;Manual;1;2;2;1;2012-06-21;0-1 Miles
jaime7;Jaime;Moreno;1973-08-07;S;F;10000,00;High School;Manual;1;2;2;1;2012-10-10;0-1 Miles
adriana7;Adriana;Arthur;1979-09-13;S;F;10000,00;High School;Manual;1;3;3;0;2013-03-31;0-1 Miles
theodore7;Theodore;Moreno;1984-08-16;S;M;10000,00;High School;Manual;1;3;3;0;2012-06-22;0-1 Miles
joel12;Joel;Subram;1974-05-22;M;M;20000,00;Partial College;Manual;1;1;1;0;2013-05-05;2-5 Miles
edwin31;Edwin;Lal;1974-05-20;S;M;20000,00;Partial College;Manual;0;1;1;1;2012-10-16;0-1 Miles
julia79;Julia;Washington;1974-06-05;M;F;20000,00;Partial College;Manual;1;1;1;1;2012-06-20;2-5 Miles
jackson21;Jackson;Alexander;1973-10-25;S;M;30000,00;Bachelors;Clerical;1;1;0;0;2012-10-10;1-2 Miles
richard60;Richard;Ross;1974-04-12;S;M;30000,00;Bachelors;Clerical;1;1;0;0;2013-09-18;1-2 Miles
erika19;Erika;Ortega;1979-01-21;M;F;30000,00;Bachelors;Clerical;1;1;0;0;2013-10-19;0-1 Miles
pamela23;Pamela;Sanchez;1979-09-03;M;F;40000,00;Graduate Degree;Clerical;1;0;0;0;2012-06-09;0-1 Miles
isabella23;Isabella;Washington;1978-04-17;S;F;10000,00;High School;Manual;1;3;3;1;2012-07-14;0-1 Miles
wendy9;Wendy;Navarro;1978-06-03;S;F;20000,00;Partial College;Manual;0;1;1;1;2013-10-04;2-5 Miles
sabrina13;Sabrina;Suarez;1984-03-06;M;F;20000,00;Partial College;Manual;1;1;1;1;2013-11-12;2-5 Miles
latoya16;Latoya;Rai;1978-11-12;M;F;30000,00;Bachelors;Clerical;1;1;1;0;2013-11-16;2-5 Miles
darren43;Darren;Schmidt;1972-07-08;S;M;30000,00;Bachelors;Clerical;0;1;1;0;2013-11-08;1-2 Miles
terry6;Terry;Xie;1973-03-14;S;M;30000,00;Bachelors;Clerical;0;1;1;0;2012-07-01;1-2 Miles
bruce11;Bruce;Raman;1972-09-07;M;M;30000,00;Bachelors;Clerical;1;1;1;0;2012-07-04;2-5 Miles
damien2;Damien;Li;1972-01-01;S;M;10000,00;Partial High School;Manual;1;4;4;1;2013-11-10;0-1 Miles
clayton32;Clayton;Raje;1971-07-21;S;M;10000,00;Partial High School;Manual;1;4;4;1;2013-11-14;0-1 Miles
manuel2;Manuel;Patel;1977-06-20;S;M;20000,00;High School;Manual;0;1;1;1;2013-08-07;2-5 Miles
clayton40;Clayton;Anand;1972-04-14;S;M;20000,00;High School;Manual;0;1;1;1;2012-07-26;1-2 Miles
darrell10;Darrell;Anand;1978-11-10;M;M;40000,00;Bachelors;Clerical;0;0;0;0;2013-06-02;0-1 Miles
henry11;Henry;Sara;1973-01-08;M;M;40000,00;Bachelors;Clerical;0;0;0;0;2012-07-01;0-1 Miles
robert89;Robert;Hall;1933-02-02;M;M;30000,00;Bachelors;Clerical;1;1;0;1;2013-12-12;0-1 Miles
alyssa10;Alyssa;Thomas;1972-03-20;S;F;20000,00;High School;Manual;1;2;2;0;2013-11-24;0-1 Miles
ruben29;Ruben;Jimenez;1972-06-09;S;M;30000,00;Bachelors;Clerical;0;1;1;1;2013-12-01;0-1 Miles
arthur8;Arthur;Sai;1971-11-11;M;M;30000,00;Bachelors;Skilled Manual;1;1;1;1;2012-10-09;0-1 Miles
mayra5;Mayra;Sai;1971-08-24;M;F;30000,00;Bachelors;Skilled Manual;1;1;1;2;2013-10-20;0-1 Miles
grant24;Grant;Ferrier;1972-01-24;M;M;30000,00;Bachelors;Skilled Manual;1;1;1;2;2013-10-20;0-1 Miles
angela47;Angela;Cook;1971-05-06;S;F;10000,00;Partial High School;Manual;1;5;3;2;2014-01-19;0-1 Miles
natalie42;Natalie;Russell;1970-10-01;S;F;10000,00;Partial High School;Manual;1;4;3;2;2013-09-26;0-1 Miles
chad6;Chad;Xu;1971-04-01;S;M;20000,00;High School;Manual;1;2;2;1;2013-12-09;0-1 Miles
shane16;Shane;Subram;1976-12-02;M;M;30000,00;Bachelors;Skilled Manual;1;1;1;2;2014-01-15;0-1 Miles
robyn2;Robyn;Diaz;1971-04-25;M;F;30000,00;Bachelors;Skilled Manual;1;1;1;2;2013-05-27;0-1 Miles
ebony23;Ebony;Gomez;1971-03-18;M;F;30000,00;Bachelors;Skilled Manual;1;1;1;2;2013-12-31;0-1 Miles
jessie5;Jessie;Munoz;1969-12-03;S;F;10000,00;Partial High School;Manual;1;5;2;1;2013-12-19;0-1 Miles
briana2;Briana;Ruiz;1969-11-06;S;F;10000,00;Partial High School;Manual;1;5;2;1;2013-12-06;0-1 Miles
terrence10;Terrence;Shan;1970-05-21;S;M;10000,00;Partial High School;Manual;1;3;2;2;2013-08-13;0-1 Miles
wyatt66;Wyatt;Foster;1975-04-20;S;M;10000,00;Partial High School;Manual;1;3;2;2;2013-06-02;0-1 Miles
kelly3;Kelly;Weadock;1968-10-19;S;F;10000,00;Partial High School;Manual;1;3;2;2;2013-04-10;0-1 Miles
carolyn5;Carolyn;Malhotra;1977-02-17;M;F;40000,00;Bachelors;Professional;1;0;0;0;2013-09-25;0-1 Miles
katrina12;Katrina;Raje;1972-01-30;M;F;40000,00;Bachelors;Professional;0;0;0;0;2013-11-12;0-1 Miles
christy18;Christy;Hu;1972-05-01;M;F;40000,00;Bachelors;Professional;0;0;0;0;2012-10-27;0-1 Miles
wesley4;Wesley;Liu;1968-10-28;S;M;30000,00;Partial College;Clerical;1;2;2;0;2012-11-01;0-1 Miles
gilbert20;Gilbert;Zeng;1978-10-19;M;M;30000,00;Partial College;Clerical;1;1;0;1;2012-11-03;0-1 Miles
latasha18;Latasha;Carlson;1970-10-16;S;F;30000,00;Partial College;Clerical;1;2;2;1;2013-12-20;0-1 Miles
kathleen19;Kathleen;Carlson;1970-11-09;S;F;30000,00;Partial College;Clerical;1;2;2;2;2013-06-17;0-1 Miles
tonya4;Tonya;Tang;1976-02-20;M;F;40000,00;Bachelors;Skilled Manual;1;1;0;0;2012-08-24;0-1 Miles
neil16;Neil;Ramos;1975-10-31;M;M;30000,00;Partial College;Clerical;0;2;2;2;2013-09-23;0-1 Miles
gretchen0;Gretchen;Rivas;1980-09-16;S;F;30000,00;Partial College;Clerical;1;2;2;2;2014-01-08;0-1 Miles
jaclyn41;Jaclyn;Rai;1975-06-21;S;F;30000,00;Partial College;Clerical;1;2;2;2;2014-01-13;0-1 Miles
melinda13;Melinda;Carlson;1975-12-22;M;F;40000,00;Bachelors;Skilled Manual;1;1;0;0;2012-08-25;0-1 Miles
clayton1;Clayton;Wagner;1970-01-17;M;M;40000,00;Bachelors;Skilled Manual;1;1;0;0;2012-08-02;0-1 Miles
isabella19;Isabella;Powell;1969-05-08;M;F;40000,00;Bachelors;Skilled Manual;1;1;0;0;2012-11-23;0-1 Miles
alberto19;Alberto;Sanz;1983-06-05;S;M;20000,00;High School;Manual;1;0;0;1;2013-06-28;2-5 Miles
kristin7;Kristin;Xu;1984-10-02;S;F;20000,00;High School;Manual;1;4;4;2;2013-09-06;0-1 Miles
jeffery17;Jeffery;Guo;1985-01-14;S;M;20000,00;High School;Manual;1;4;4;3;2013-12-17;0-1 Miles
tammy18;Tammy;Martinez;1984-12-13;S;F;20000,00;High School;Manual;1;5;5;2;2013-11-10;0-1 Miles
raymond3;Raymond;Kapoor;1985-04-15;S;M;30000,00;Partial College;Clerical;1;3;3;1;2013-10-28;0-1 Miles
darryl21;Darryl;Zeng;1984-12-09;S;M;30000,00;Partial College;Clerical;1;3;3;2;2013-03-07;0-1 Miles
drew16;Drew;Chande;1968-12-11;M;M;40000,00;Bachelors;Skilled Manual;1;1;0;0;2012-11-20;0-1 Miles
brian29;Brian;Sanchez;1969-04-13;M;M;40000,00;Bachelors;Skilled Manual;1;1;0;0;2012-08-18;0-1 Miles
cole3;Cole;Kelly;1967-11-23;S;M;30000,00;Partial College;Clerical;1;1;0;1;2013-11-12;2-5 Miles
laura10;Laura;Li;1984-02-23;S;F;30000,00;Partial College;Clerical;1;4;4;3;2012-08-20;0-1 Miles
haley59;Haley;Young;1983-02-01;S;F;30000,00;Partial College;Clerical;1;5;5;1;2013-12-14;0-1 Miles
desiree1;Desiree;Jimenez;1983-04-13;S;F;30000,00;Partial College;Clerical;1;5;5;3;2013-11-11;0-1 Miles
christy19;Christy;Cai;1982-12-20;S;F;30000,00;Partial College;Clerical;0;0;0;1;2013-12-26;0-1 Miles
natalie70;Natalie;Williams;1983-01-02;S;F;30000,00;Partial College;Clerical;1;0;0;1;2013-09-04;2-5 Miles
carolyn42;Carolyn;Rowe;1983-02-20;S;F;30000,00;Partial College;Clerical;0;0;0;1;2014-01-08;2-5 Miles
joshua3;Joshua;Johnson;1982-03-04;S;M;20000,00;High School;Manual;0;0;0;1;2013-11-17;1-2 Miles
jillian20;Jillian;Rodriguez;1982-02-25;S;F;20000,00;High School;Manual;0;0;0;1;2013-02-12;1-2 Miles
arturo19;Arturo;Guo;1981-01-05;M;M;10000,00;Partial High School;Manual;1;0;0;2;2013-02-21;0-1 Miles
tasha10;Tasha;Sharma;1986-03-22;S;F;20000,00;High School;Manual;0;0;0;1;2013-03-25;5-10 Miles
brett10;Brett;Rana;1980-09-28;S;M;20000,00;High School;Manual;1;0;0;1;2013-09-27;2-5 Miles
rebecca19;Rebecca;Hernandez;1981-11-22;S;F;20000,00;High School;Manual;0;0;0;1;2013-02-06;5-10 Miles
roger31;Roger;Tang;1981-11-23;S;M;30000,00;Partial College;Clerical;0;0;0;1;2012-11-27;0-1 Miles
abby1;Abby;Chandra;1981-09-24;S;F;30000,00;Partial College;Clerical;0;0;0;1;2013-09-14;2-5 Miles
marie28;Marie;Alvarez;1981-12-06;S;F;30000,00;Partial College;Clerical;1;0;0;1;2014-01-25;2-5 Miles
xavier10;Xavier;White;1981-01-05;S;M;30000,00;Partial College;Clerical;0;0;0;1;2013-03-24;0-1 Miles
sandra24;Sandra;Liang;1980-03-09;S;F;10000,00;Partial High School;Manual;1;0;0;2;2013-03-30;0-1 Miles
albert19;Albert;Suarez;1985-11-09;S;M;20000,00;Partial High School;Manual;1;0;0;2;2013-05-06;0-1 Miles
darrell19;Darrell;Jai;1980-03-21;S;M;20000,00;Partial High School;Manual;0;0;0;2;2013-08-11;1-2 Miles
micah20;Micah;Ye;1979-11-02;S;M;20000,00;Partial High School;Manual;0;0;0;2;2013-12-14;0-1 Miles
neil20;Neil;Rubio;1979-12-03;S;M;20000,00;Partial High School;Manual;1;0;0;2;2013-11-18;1-2 Miles
nathan12;Nathan;Foster;1985-10-07;S;M;20000,00;Partial High School;Manual;0;0;0;2;2013-09-15;0-1 Miles
dawn36;Dawn;Pal;1986-03-08;S;F;30000,00;Partial College;Clerical;0;0;0;1;2013-12-03;2-5 Miles
kristy8;Kristy;Alonso;1981-02-24;S;F;30000,00;Partial College;Clerical;0;0;0;1;2013-11-06;0-1 Miles
darren3;Darren;Kapoor;1980-07-15;S;M;30000,00;Partial College;Clerical;0;0;0;1;2013-06-21;0-1 Miles
gerald16;Gerald;Alonso;1981-03-25;S;M;30000,00;Partial College;Clerical;0;0;0;1;2013-01-29;0-1 Miles
ruben7;Ruben;Arun;1968-04-13;M;M;20000,00;Graduate Degree;Clerical;1;1;0;0;2013-11-02;0-1 Miles
darrell8;Darrell;Beck;1967-09-02;S;M;20000,00;Graduate Degree;Clerical;1;1;0;0;2013-05-18;0-1 Miles
keith23;Keith;Goldberg;1966-09-06;M;M;10000,00;Bachelors;Manual;1;1;0;0;2013-12-23;0-1 Miles
sharon9;Sharon;Xie;1966-11-17;M;F;20000,00;Graduate Degree;Clerical;1;1;0;0;2013-04-12;0-1 Miles
teresa13;Teresa;Dominguez;1967-03-13;M;F;20000,00;Graduate Degree;Clerical;1;1;0;0;2013-03-06;0-1 Miles
emily39;Emily;Butler;1946-12-13;S;F;10000,00;Graduate Degree;Clerical;1;1;0;0;2013-08-30;0-1 Miles
cynthia18;Cynthia;Subram;1946-05-04;M;F;30000,00;Graduate Degree;Clerical;1;1;0;0;2013-07-07;0-1 Miles
virginia9;Virginia;Madan;1973-04-08;M;F;30000,00;Graduate Degree;Clerical;1;5;0;0;2013-12-09;0-1 Miles
casey25;Casey;Rowe;1962-10-22;M;M;10000,00;Partial College;Manual;1;1;0;0;2013-06-02;0-1 Miles
arturo31;Arturo;Yuan;1963-01-03;M;M;10000,00;Partial College;Manual;1;1;0;0;2013-07-11;0-1 Miles
ashley43;Ashley;Foster;1962-06-22;M;F;10000,00;Partial College;Manual;1;2;0;0;2013-05-14;1-2 Miles
isaiah8;Isaiah;Richardson;1965-05-10;S;M;10000,00;Partial College;Manual;1;2;0;1;2012-11-04;0-1 Miles
preston0;Preston;Suri;1942-09-07;S;M;10000,00;Bachelors;Clerical;1;2;0;1;2013-11-02;0-1 Miles
francisco5;Francisco;Vance;1942-12-12;M;M;20000,00;Bachelors;Clerical;1;1;0;0;2013-10-16;0-1 Miles
april11;April;Andersen;1949-04-20;M;F;30000,00;Graduate Degree;Clerical;1;1;0;0;2013-09-06;0-1 Miles
george19;George;Subram;1945-04-19;M;M;10000,00;Bachelors;Clerical;1;2;0;1;2013-07-02;0-1 Miles
jerry14;Jerry;Andersen;1945-09-06;M;M;20000,00;Bachelors;Clerical;1;1;0;0;2012-08-21;0-1 Miles
jaclyn31;Jaclyn;Kumar;1952-08-31;M;F;10000,00;Partial College;Manual;1;2;0;1;2013-08-01;0-1 Miles
mario11;Mario;Andersen;1958-03-22;M;M;20000,00;Bachelors;Clerical;1;1;0;0;2013-01-18;0-1 Miles
bruce7;Bruce;Srini;1947-06-24;M;M;20000,00;Partial College;Manual;1;1;0;0;2013-08-01;0-1 Miles
diane10;Diane;Jimenez;1947-04-25;M;F;20000,00;Partial College;Manual;1;1;0;0;2012-11-24;0-1 Miles
matthew12;Matthew;Miller;1947-02-07;S;M;30000,00;Bachelors;Clerical;1;1;0;0;2012-11-10;0-1 Miles
craig10;Craig;Romero;1947-12-24;M;M;10000,00;Partial College;Manual;1;3;0;1;2013-02-06;0-1 Miles
arthur29;Arthur;Jiménez;1947-08-09;S;M;40000,00;Graduate Degree;Clerical;1;1;0;0;2012-09-04;0-1 Miles
meredith2;Meredith;Vance;1986-06-22;S;F;10000,00;Partial College;Manual;0;0;0;1;2011-12-15;0-1 Miles
sabrina15;Sabrina;Rubio;1985-11-09;M;F;10000,00;Partial College;Manual;0;0;0;1;2011-12-07;0-1 Miles
autumn4;Autumn;Liu;1985-07-16;M;F;20000,00;Bachelors;Clerical;1;0;0;0;2011-12-21;0-1 Miles
brandi15;Brandi;Blanco;1982-10-25;M;F;10000,00;High School;Manual;1;0;0;1;2013-10-05;2-5 Miles
